"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2022,"20012",8,5,"diumenge", 822
2022,"20012",9,1,"dilluns", 1585
2022,"20012",9,2,"laborables", 1721
2022,"20012",9,3,"divendres", 1607
2022,"20012",9,4,"dissabte", 1053
2022,"20012",9,5,"diumenge", 921
2022,"20012",10,1,"dilluns", 1560
2022,"20012",10,2,"laborables", 1742
2022,"20012",10,3,"divendres", 1459
2022,"20012",10,4,"dissabte", 1074
2022,"20012",10,5,"diumenge", 887
2022,"20012",11,1,"dilluns", 1453
2022,"20012",11,2,"laborables", 1633
2022,"20012",11,3,"divendres", 1580
2022,"20012",11,4,"dissabte", 984
2022,"20012",11,5,"diumenge", 865
2022,"20012",12,1,"dilluns", 1153
2022,"20012",12,2,"laborables", 1206
2022,"20012",12,3,"divendres", 1162
2022,"20012",12,4,"dissabte", 788
2022,"20012",12,5,"diumenge", 601
2022,"20013",1,1,"dilluns", 1534
2022,"20013",1,2,"laborables", 1682
2022,"20013",1,3,"divendres", 1611
2022,"20013",1,4,"dissabte", 1011
2022,"20013",1,5,"diumenge", 922
2022,"20013",2,1,"dilluns", 1931
2022,"20013",2,2,"laborables", 1964
2022,"20013",2,3,"divendres", 1975
2022,"20013",2,4,"dissabte", 1139
2022,"20013",2,5,"diumenge", 1105
2022,"20013",3,1,"dilluns","Mesura no disponible"
2022,"20013",3,2,"laborables","Mesura no disponible"
2022,"20013",3,3,"divendres","Mesura no disponible"
2022,"20013",3,4,"dissabte","Mesura no disponible"
2022,"20013",3,5,"diumenge","Mesura no disponible"
2022,"20013",4,1,"dilluns","Mesura no disponible"
2022,"20013",4,2,"laborables","Mesura no disponible"
2022,"20013",4,3,"divendres","Mesura no disponible"
2022,"20013",4,4,"dissabte","Mesura no disponible"
2022,"20013",4,5,"diumenge","Mesura no disponible"
2022,"20013",5,1,"dilluns","Mesura no disponible"
2022,"20013",5,2,"laborables","Mesura no disponible"
2022,"20013",5,3,"divendres","Mesura no disponible"
2022,"20013",5,4,"dissabte","Mesura no disponible"
2022,"20013",5,5,"diumenge","Mesura no disponible"
2022,"20013",6,1,"dilluns","Mesura no disponible"
2022,"20013",6,2,"laborables","Mesura no disponible"
2022,"20013",6,3,"divendres","Mesura no disponible"
2022,"20013",6,4,"dissabte","Mesura no disponible"
2022,"20013",6,5,"diumenge","Mesura no disponible"
2022,"20013",7,1,"dilluns","Mesura no disponible"
2022,"20013",7,2,"laborables","Mesura no disponible"
2022,"20013",7,3,"divendres","Mesura no disponible"
2022,"20013",7,4,"dissabte","Mesura no disponible"
2022,"20013",7,5,"diumenge","Mesura no disponible"
2022,"20013",8,1,"dilluns","Mesura no disponible"
2022,"20013",8,2,"laborables","Mesura no disponible"
2022,"20013",8,3,"divendres","Mesura no disponible"
2022,"20013",8,4,"dissabte","Mesura no disponible"
2022,"20013",8,5,"diumenge","Mesura no disponible"
2022,"20013",9,1,"dilluns","Mesura no disponible"
2022,"20013",9,2,"laborables","Mesura no disponible"
2022,"20013",9,3,"divendres","Mesura no disponible"
2022,"20013",9,4,"dissabte","Mesura no disponible"
2022,"20013",9,5,"diumenge","Mesura no disponible"
2022,"20013",10,1,"dilluns","Mesura no disponible"
2022,"20013",10,2,"laborables","Mesura no disponible"
2022,"20013",10,3,"divendres","Mesura no disponible"
2022,"20013",10,4,"dissabte","Mesura no disponible"
2022,"20013",10,5,"diumenge","Mesura no disponible"
2022,"20013",11,1,"dilluns","Mesura no disponible"
2022,"20013",11,2,"laborables","Mesura no disponible"
2022,"20013",11,3,"divendres","Mesura no disponible"
2022,"20013",11,4,"dissabte","Mesura no disponible"
2022,"20013",11,5,"diumenge","Mesura no disponible"
2022,"20013",12,1,"dilluns","Mesura no disponible"
2022,"20013",12,2,"laborables","Mesura no disponible"
2022,"20013",12,3,"divendres","Mesura no disponible"
2022,"20013",12,4,"dissabte","Mesura no disponible"
2022,"20013",12,5,"diumenge","Mesura no disponible"
2022,"20014",1,1,"dilluns", 445
2022,"20014",1,2,"laborables", 510
2022,"20014",1,3,"divendres", 475
2022,"20014",1,4,"dissabte", 367
2022,"20014",1,5,"diumenge", 317
2022,"20014",2,1,"dilluns", 567
2022,"20014",2,2,"laborables", 581
2022,"20014",2,3,"divendres", 551
2022,"20014",2,4,"dissabte", 350
2022,"20014",2,5,"diumenge", 367
2022,"20014",3,1,"dilluns", 524
2022,"20014",3,2,"laborables", 521
2022,"20014",3,3,"divendres", 534
2022,"20014",3,4,"dissabte", 315
2022,"20014",3,5,"diumenge", 336
2022,"20014",4,1,"dilluns", 558
2022,"20014",4,2,"laborables", 509
2022,"20014",4,3,"divendres", 593
2022,"20014",4,4,"dissabte", 349
2022,"20014",4,5,"diumenge", 335
2022,"20014",5,1,"dilluns", 562
2022,"20014",5,2,"laborables", 628
2022,"20014",5,3,"divendres", 634
2022,"20014",5,4,"dissabte", 416
2022,"20014",5,5,"diumenge", 429
2022,"20014",6,1,"dilluns", 560
2022,"20014",6,2,"laborables", 643
2022,"20014",6,3,"divendres", 628
2022,"20014",6,4,"dissabte", 399
2022,"20014",6,5,"diumenge", 357
2022,"20014",7,1,"dilluns", 495
2022,"20014",7,2,"laborables", 548
2022,"20014",7,3,"divendres", 536
2022,"20014",7,4,"dissabte", 369
2022,"20014",7,5,"diumenge", 355
2022,"20014",8,1,"dilluns", 456
2022,"20014",8,2,"laborables", 473
2022,"20014",8,3,"divendres", 454
2022,"20014",8,4,"dissabte", 342
2022,"20014",8,5,"diumenge", 324
2022,"20014",9,1,"dilluns", 633
2022,"20014",9,2,"laborables", 675
2022,"20014",9,3,"divendres", 619
2022,"20014",9,4,"dissabte", 458
2022,"20014",9,5,"diumenge", 419
2022,"20014",10,1,"dilluns", 573
2022,"20014",10,2,"laborables", 675
2022,"20014",10,3,"divendres", 588
2022,"20014",10,4,"dissabte", 481
2022,"20014",10,5,"diumenge", 411
2022,"20014",11,1,"dilluns", 579
2022,"20014",11,2,"laborables", 661
2022,"20014",11,3,"divendres", 613
2022,"20014",11,4,"dissabte", 451
2022,"20014",11,5,"diumenge", 404
2022,"20014",12,1,"dilluns", 430
2022,"20014",12,2,"laborables", 535
2022,"20014",12,3,"divendres", 495
2022,"20014",12,4,"dissabte", 365
2022,"20014",12,5,"diumenge", 270
2022,"20015",1,1,"dilluns", 853
2022,"20015",1,2,"laborables", 918
2022,"20015",1,3,"divendres", 906
2022,"20015",1,4,"dissabte", 692
2022,"20015",1,5,"diumenge", 571
2022,"20015",2,1,"dilluns", 1011
2022,"20015",2,2,"laborables", 1127
2022,"20015",2,3,"divendres", 1095
2022,"20015",2,4,"dissabte", 732
2022,"20015",2,5,"diumenge", 688
2022,"20015",3,1,"dilluns", 977
2022,"20015",3,2,"laborables", 1014
2022,"20015",3,3,"divendres", 1030
2022,"20015",3,4,"dissabte", 665
2022,"20015",3,5,"diumenge", 637
2022,"20015",4,1,"dilluns", 1018
2022,"20015",4,2,"laborables", 971
2022,"20015",4,3,"divendres", 1117
2022,"20015",4,4,"dissabte", 693
2022,"20015",4,5,"diumenge", 612
2022,"20015",5,1,"dilluns", 1101
2022,"20015",5,2,"laborables", 1137
2022,"20015",5,3,"divendres", 1228
2022,"20015",5,4,"dissabte", 812
2022,"20015",5,5,"diumenge", 815
2022,"20015",6,1,"dilluns", 1107
2022,"20015",6,2,"laborables", 1173
2022,"20015",6,3,"divendres", 1157
2022,"20015",6,4,"dissabte", 801
2022,"20015",6,5,"diumenge", 730
2022,"20015",7,1,"dilluns", 978
2022,"20015",7,2,"laborables", 1039
2022,"20015",7,3,"divendres", 1045
2022,"20015",7,4,"dissabte", 739
2022,"20015",7,5,"diumenge", 654
2022,"20015",8,1,"dilluns", 866
2022,"20015",8,2,"laborables", 856
2022,"20015",8,3,"divendres", 820
2022,"20015",8,4,"dissabte", 655
2022,"20015",8,5,"diumenge", 592
2022,"20015",9,1,"dilluns", 1237
2022,"20015",9,2,"laborables", 1254
2022,"20015",9,3,"divendres", 1216
2022,"20015",9,4,"dissabte", 854
2022,"20015",9,5,"diumenge", 908
2022,"20015",10,1,"dilluns", 1175
2022,"20015",10,2,"laborables", 1336
2022,"20015",10,3,"divendres", 1204
2022,"20015",10,4,"dissabte", 903
2022,"20015",10,5,"diumenge", 817
2022,"20015",11,1,"dilluns", 1181
2022,"20015",11,2,"laborables", 1324
2022,"20015",11,3,"divendres", 1299
2022,"20015",11,4,"dissabte", 954
2022,"20015",11,5,"diumenge", 858
2022,"20015",12,1,"dilluns", 981
2022,"20015",12,2,"laborables", 1101
2022,"20015",12,3,"divendres", 1069
2022,"20015",12,4,"dissabte", 811
2022,"20015",12,5,"diumenge", 624
2022,"20016",1,1,"dilluns", 1694
2022,"20016",1,2,"laborables", 1928
2022,"20016",1,3,"divendres", 1806
2022,"20016",1,4,"dissabte", 1293
2022,"20016",1,5,"diumenge", 1011
2022,"20016",2,1,"dilluns", 2165
2022,"20016",2,2,"laborables", 2407
2022,"20016",2,3,"divendres", 2291
2022,"20016",2,4,"dissabte", 1426
2022,"20016",2,5,"diumenge", 1325
2022,"20016",3,1,"dilluns","Mesura no disponible"
2022,"20016",3,2,"laborables","Mesura no disponible"
2022,"20016",3,3,"divendres","Mesura no disponible"
2022,"20016",3,4,"dissabte","Mesura no disponible"
2022,"20016",3,5,"diumenge","Mesura no disponible"
2022,"20016",4,1,"dilluns", 2521
2022,"20016",4,2,"laborables", 2312
2022,"20016",4,3,"divendres", 2562
2022,"20016",4,4,"dissabte", 1705
2022,"20016",4,5,"diumenge", 1619
2022,"20016",5,1,"dilluns", 2752
2022,"20016",5,2,"laborables", 2771
2022,"20016",5,3,"divendres", 2815
2022,"20016",5,4,"dissabte", 2047
2022,"20016",5,5,"diumenge", 1699
2022,"20016",6,1,"dilluns", 2510
2022,"20016",6,2,"laborables", 2748
2022,"20016",6,3,"divendres", 2640
2022,"20016",6,4,"dissabte", 1731
2022,"20016",6,5,"diumenge", 1507
2022,"20016",7,1,"dilluns", 2459
2022,"20016",7,2,"laborables", 2504
2022,"20016",7,3,"divendres", 2481
2022,"20016",7,4,"dissabte", 1694
2022,"20016",7,5,"diumenge", 1463
2022,"20016",8,1,"dilluns", 2193
2022,"20016",8,2,"laborables", 2222
2022,"20016",8,3,"divendres", 2114
2022,"20016",8,4,"dissabte", 1657
2022,"20016",8,5,"diumenge", 1512
2022,"20016",9,1,"dilluns", 2665
2022,"20016",9,2,"laborables", 2708
2022,"20016",9,3,"divendres", 2562
2022,"20016",9,4,"dissabte", 1831
2022,"20016",9,5,"diumenge", 1629
2022,"20016",10,1,"dilluns", 2533
2022,"20016",10,2,"laborables", 2823
2022,"20016",10,3,"divendres", 2410
2022,"20016",10,4,"dissabte", 1888
2022,"20016",10,5,"diumenge", 1669
2022,"20016",11,1,"dilluns", 2206
2022,"20016",11,2,"laborables", 2512
2022,"20016",11,3,"divendres", 2453
2022,"20016",11,4,"dissabte", 1757
2022,"20016",11,5,"diumenge", 1560
2022,"20016",12,1,"dilluns", 1765
2022,"20016",12,2,"laborables", 1961
2022,"20016",12,3,"divendres", 1943
2022,"20016",12,4,"dissabte", 1291
2022,"20016",12,5,"diumenge", 1056
2022,"20017",1,1,"dilluns","Mesura no disponible"
2022,"20017",1,2,"laborables","Mesura no disponible"
2022,"20017",1,3,"divendres","Mesura no disponible"
2022,"20017",1,4,"dissabte","Mesura no disponible"
2022,"20017",1,5,"diumenge","Mesura no disponible"
2022,"20017",2,1,"dilluns","Mesura no disponible"
2022,"20017",2,2,"laborables","Mesura no disponible"
2022,"20017",2,3,"divendres","Mesura no disponible"
2022,"20017",2,4,"dissabte","Mesura no disponible"
2022,"20017",2,5,"diumenge","Mesura no disponible"
2022,"20017",3,1,"dilluns","Mesura no disponible"
2022,"20017",3,2,"laborables","Mesura no disponible"
2022,"20017",3,3,"divendres","Mesura no disponible"
2022,"20017",3,4,"dissabte","Mesura no disponible"
2022,"20017",3,5,"diumenge","Mesura no disponible"
2022,"20017",4,1,"dilluns", 3340
2022,"20017",4,2,"laborables", 3043
2022,"20017",4,3,"divendres", 3507
2022,"20017",4,4,"dissabte", 2166
2022,"20017",4,5,"diumenge", 2019
2022,"20017",5,1,"dilluns", 3672
2022,"20017",5,2,"laborables", 3741
2022,"20017",5,3,"divendres", 4071
2022,"20017",5,4,"dissabte", 2677
2022,"20017",5,5,"diumenge", 2178
2022,"20017",6,1,"dilluns", 3536
2022,"20017",6,2,"laborables", 3821
2022,"20017",6,3,"divendres", 3906
2022,"20017",6,4,"dissabte", 2479
2022,"20017",6,5,"diumenge", 2013
2022,"20017",7,1,"dilluns", 3202
2022,"20017",7,2,"laborables", 3349
2022,"20017",7,3,"divendres", 3377
2022,"20017",7,4,"dissabte", 2157
2022,"20017",7,5,"diumenge", 1866
2022,"20017",8,1,"dilluns", 2805
2022,"20017",8,2,"laborables", 2848
2022,"20017",8,3,"divendres", 2867
2022,"20017",8,4,"dissabte", 2122
2022,"20017",8,5,"diumenge", 1893
2022,"20017",9,1,"dilluns", 3530
2022,"20017",9,2,"laborables", 3765
2022,"20017",9,3,"divendres", 3513
2022,"20017",9,4,"dissabte", 2443
2022,"20017",9,5,"diumenge", 2231
2022,"20017",10,1,"dilluns", 3276
2022,"20017",10,2,"laborables", 3684
2022,"20017",10,3,"divendres", 3170
2022,"20017",10,4,"dissabte", 2290
2022,"20017",10,5,"diumenge", 2049
2022,"20017",11,1,"dilluns", 2973
2022,"20017",11,2,"laborables", 3367
2022,"20017",11,3,"divendres", 3331
2022,"20017",11,4,"dissabte", 2282
2022,"20017",11,5,"diumenge", 1889
2022,"20017",12,1,"dilluns", 2447
2022,"20017",12,2,"laborables", 2622
2022,"20017",12,3,"divendres", 2769
2022,"20017",12,4,"dissabte", 1814
2022,"20017",12,5,"diumenge", 1366
2022,"20018",1,1,"dilluns", 1647
2022,"20018",1,2,"laborables", 1912
2022,"20018",1,3,"divendres", 1835
2022,"20018",1,4,"dissabte", 1756
2022,"20018",1,5,"diumenge", 1542
2022,"20018",2,1,"dilluns", 2079
2022,"20018",2,2,"laborables", 2337
2022,"20018",2,3,"divendres", 2256
2022,"20018",2,4,"dissabte", 1666
2022,"20018",2,5,"diumenge", 1772
2022,"20018",3,1,"dilluns", 1936
2022,"20018",3,2,"laborables", 2058
2022,"20018",3,3,"divendres", 2172
2022,"20018",3,4,"dissabte", 1345
2022,"20018",3,5,"diumenge", 1477
2022,"20018",4,1,"dilluns", 2345
2022,"20018",4,2,"laborables", 2171
2022,"20018",4,3,"divendres", 2646
2022,"20018",4,4,"dissabte", 2010
2022,"20018",4,5,"diumenge", 2074
2022,"20018",5,1,"dilluns", 2822
2022,"20018",5,2,"laborables", 2836
2022,"20018",5,3,"divendres", 3191
2022,"20018",5,4,"dissabte", 2711
2022,"20018",5,5,"diumenge", 2437
2022,"20018",6,1,"dilluns", 2685
2022,"20018",6,2,"laborables", 2891
2022,"20018",6,3,"divendres", 2945
2022,"20018",6,4,"dissabte", 2440
2022,"20018",6,5,"diumenge", 2339
2022,"20018",7,1,"dilluns", 2461
2022,"20018",7,2,"laborables", 2612
2022,"20018",7,3,"divendres", 2650
2022,"20018",7,4,"dissabte", 2143
2022,"20018",7,5,"diumenge", 2040
2022,"20018",8,1,"dilluns", 2244
2022,"20018",8,2,"laborables", 2293
2022,"20018",8,3,"divendres", 2247
2022,"20018",8,4,"dissabte", 2046
2022,"20018",8,5,"diumenge", 1898
2022,"20018",9,1,"dilluns", 2737
2022,"20018",9,2,"laborables", 2882
2022,"20018",9,3,"divendres", 2793
2022,"20018",9,4,"dissabte", 2446
2022,"20018",9,5,"diumenge", 2360
2022,"20018",10,1,"dilluns", 2560
2022,"20018",10,2,"laborables", 2909
2022,"20018",10,3,"divendres", 2481
2022,"20018",10,4,"dissabte", 2376
2022,"20018",10,5,"diumenge", 2279
2022,"20018",11,1,"dilluns", 2279
2022,"20018",11,2,"laborables", 2654
2022,"20018",11,3,"divendres", 2540
2022,"20018",11,4,"dissabte", 2159
2022,"20018",11,5,"diumenge", 2158
2022,"20018",12,1,"dilluns", 1812
2022,"20018",12,2,"laborables", 1709
2022,"20018",12,3,"divendres", 1705
2022,"20018",12,4,"dissabte", 1396
2022,"20018",12,5,"diumenge", 1225
2022,"20019",1,1,"dilluns", 1722
2022,"20019",1,2,"laborables", 1990
2022,"20019",1,3,"divendres", 1980
2022,"20019",1,4,"dissabte", 1841
2022,"20019",1,5,"diumenge", 1594
2022,"20019",2,1,"dilluns", 2181
2022,"20019",2,2,"laborables", 2485
2022,"20019",2,3,"divendres", 2436
2022,"20019",2,4,"dissabte", 1710
2022,"20019",2,5,"diumenge", 1896
2022,"20019",3,1,"dilluns", 2056
2022,"20019",3,2,"laborables", 2152
2022,"20019",3,3,"divendres", 2343
2022,"20019",3,4,"dissabte", 1410
2022,"20019",3,5,"diumenge", 1503
2022,"20019",4,1,"dilluns", 2543
2022,"20019",4,2,"laborables", 2298
2022,"20019",4,3,"divendres", 2942
2022,"20019",4,4,"dissabte", 2110
2022,"20019",4,5,"diumenge", 2118
2022,"20019",5,1,"dilluns", 2877
2022,"20019",5,2,"laborables", 2962
2022,"20019",5,3,"divendres", 3399
2022,"20019",5,4,"dissabte", 2822
2022,"20019",5,5,"diumenge", 2542
2022,"20019",6,1,"dilluns", 2611
2022,"20019",6,2,"laborables", 2996
2022,"20019",6,3,"divendres", 2996
2022,"20019",6,4,"dissabte", 2511
2022,"20019",6,5,"diumenge", 2307
2022,"20019",7,1,"dilluns", 2568
2022,"20019",7,2,"laborables", 2751
2022,"20019",7,3,"divendres", 2692
2022,"20019",7,4,"dissabte", 2240
2022,"20019",7,5,"diumenge", 2132
2022,"20019",8,1,"dilluns", 2294
2022,"20019",8,2,"laborables", 2376
2022,"20019",8,3,"divendres", 2291
2022,"20019",8,4,"dissabte", 2055
2022,"20019",8,5,"diumenge", 1865
2022,"20019",9,1,"dilluns", 2908
2022,"20019",9,2,"laborables", 3041
2022,"20019",9,3,"divendres", 2845
2022,"20019",9,4,"dissabte", 2535
2022,"20019",9,5,"diumenge", 2489
2022,"20019",10,1,"dilluns", 2814
2022,"20019",10,2,"laborables", 3122
2022,"20019",10,3,"divendres", 2563
2022,"20019",10,4,"dissabte", 2570
2022,"20019",10,5,"diumenge", 2386
2022,"20019",11,1,"dilluns", 2302
2022,"20019",11,2,"laborables", 2742
2022,"20019",11,3,"divendres", 2709
2022,"20019",11,4,"dissabte", 2288
2022,"20019",11,5,"diumenge", 2259
2022,"20019",12,1,"dilluns", 1862
2022,"20019",12,2,"laborables", 1720
2022,"20019",12,3,"divendres", 1710
2022,"20019",12,4,"dissabte", 1418
2022,"20019",12,5,"diumenge", 1233
2022,"2002",1,1,"dilluns", 18874
2022,"2002",1,2,"laborables", 19763
2022,"2002",1,3,"divendres", 20452
2022,"2002",1,4,"dissabte", 15126
2022,"2002",1,5,"diumenge", 10879
2022,"2002",2,1,"dilluns", 20493
2022,"2002",2,2,"laborables", 22148
2022,"2002",2,3,"divendres", 21720
2022,"2002",2,4,"dissabte", 16115
2022,"2002",2,5,"diumenge", 12976
2022,"2002",3,1,"dilluns", 20657
2022,"2002",3,2,"laborables", 22263
2022,"2002",3,3,"divendres", 23347
2022,"2002",3,4,"dissabte", 18737
2022,"2002",3,5,"diumenge", 13490
2022,"2002",4,1,"dilluns", 20623
2022,"2002",4,2,"laborables", 21360
2022,"2002",4,3,"divendres", 23404
2022,"2002",4,4,"dissabte", 16150
2022,"2002",4,5,"diumenge", 11714
2022,"2002",5,1,"dilluns", 21155
2022,"2002",5,2,"laborables", 22280
2022,"2002",5,3,"divendres", 23309
2022,"2002",5,4,"dissabte", 16362
2022,"2002",5,5,"diumenge", 13540
2022,"2002",6,1,"dilluns", 21196
2022,"2002",6,2,"laborables", 22572
2022,"2002",6,3,"divendres", 23329
2022,"2002",6,4,"dissabte", 14930
2022,"2002",6,5,"diumenge", 11678
2022,"2002",7,1,"dilluns", 19870
2022,"2002",7,2,"laborables", 21139
2022,"2002",7,3,"divendres", 20901
2022,"2002",7,4,"dissabte", 13675
2022,"2002",7,5,"diumenge", 11354
2022,"2002",8,1,"dilluns", 15034
2022,"2002",8,2,"laborables", 14833
2022,"2002",8,3,"divendres", 14022
2022,"2002",8,4,"dissabte", 10554
2022,"2002",8,5,"diumenge", 9400
2022,"2002",9,1,"dilluns", 20638
2022,"2002",9,2,"laborables", 21956
2022,"2002",9,3,"divendres", 22341
2022,"2002",9,4,"dissabte", 15312
2022,"2002",9,5,"diumenge", 13059
2022,"2002",10,1,"dilluns", 20334
2022,"2002",10,2,"laborables", 22553
2022,"2002",10,3,"divendres", 23248
2022,"2002",10,4,"dissabte", 17102
2022,"2002",10,5,"diumenge", 13346
2022,"2002",11,1,"dilluns", 21344
2022,"2002",11,2,"laborables", 22665
2022,"2002",11,3,"divendres", 23956
2022,"2002",11,4,"dissabte", 17630
2022,"2002",11,5,"diumenge", 13314
2022,"2002",12,1,"dilluns", 21676
2022,"2002",12,2,"laborables", 22105
2022,"2002",12,3,"divendres", 21525
2022,"2002",12,4,"dissabte", 16693
2022,"2002",12,5,"diumenge", 13458
2022,"20020",1,1,"dilluns","Mesura no disponible"
2022,"20020",1,2,"laborables","Mesura no disponible"
2022,"20020",1,3,"divendres","Mesura no disponible"
2022,"20020",1,4,"dissabte","Mesura no disponible"
2022,"20020",1,5,"diumenge","Mesura no disponible"
2022,"20020",2,1,"dilluns","Mesura no disponible"
2022,"20020",2,2,"laborables","Mesura no disponible"
2022,"20020",2,3,"divendres","Mesura no disponible"
2022,"20020",2,4,"dissabte","Mesura no disponible"
2022,"20020",2,5,"diumenge","Mesura no disponible"
2022,"20020",3,1,"dilluns","Mesura no disponible"
2022,"20020",3,2,"laborables","Mesura no disponible"
2022,"20020",3,3,"divendres","Mesura no disponible"
2022,"20020",3,4,"dissabte","Mesura no disponible"
2022,"20020",3,5,"diumenge","Mesura no disponible"
2022,"20020",4,1,"dilluns","Mesura no disponible"
2022,"20020",4,2,"laborables","Mesura no disponible"
2022,"20020",4,3,"divendres","Mesura no disponible"
2022,"20020",4,4,"dissabte","Mesura no disponible"
2022,"20020",4,5,"diumenge","Mesura no disponible"
2022,"20020",5,1,"dilluns","Mesura no disponible"
2022,"20020",5,2,"laborables","Mesura no disponible"
2022,"20020",5,3,"divendres","Mesura no disponible"
2022,"20020",5,4,"dissabte","Mesura no disponible"
2022,"20020",5,5,"diumenge","Mesura no disponible"
2022,"20020",6,1,"dilluns","Mesura no disponible"
2022,"20020",6,2,"laborables","Mesura no disponible"
2022,"20020",6,3,"divendres","Mesura no disponible"
2022,"20020",6,4,"dissabte","Mesura no disponible"
2022,"20020",6,5,"diumenge","Mesura no disponible"
2022,"20020",7,1,"dilluns", 1625
2022,"20020",7,2,"laborables", 1690
2022,"20020",7,3,"divendres", 1743
2022,"20020",7,4,"dissabte", 1545
2022,"20020",7,5,"diumenge", 1548
2022,"20020",8,1,"dilluns", 1440
2022,"20020",8,2,"laborables", 1428
2022,"20020",8,3,"divendres", 1369
2022,"20020",8,4,"dissabte", 1360
2022,"20020",8,5,"diumenge", 1311
2022,"20020",9,1,"dilluns", 1658
2022,"20020",9,2,"laborables", 1740
2022,"20020",9,3,"divendres", 1651
2022,"20020",9,4,"dissabte", 1510
2022,"20020",9,5,"diumenge", 1618
2022,"20020",10,1,"dilluns", 1597
2022,"20020",10,2,"laborables", 1807
2022,"20020",10,3,"divendres", 1794
2022,"20020",10,4,"dissabte", 1326
2022,"20020",10,5,"diumenge", 1471
2022,"20020",11,1,"dilluns", 1087
2022,"20020",11,2,"laborables", 1599
2022,"20020",11,3,"divendres", 1438
2022,"20020",11,4,"dissabte", 1152
2022,"20020",11,5,"diumenge", 1234
2022,"20020",12,1,"dilluns", 1068
2022,"20020",12,2,"laborables", 905
2022,"20020",12,3,"divendres", 855
2022,"20020",12,4,"dissabte", 694
2022,"20020",12,5,"diumenge", 703
2022,"20021",1,1,"dilluns","Mesura no disponible"
2022,"20021",1,2,"laborables","Mesura no disponible"
2022,"20021",1,3,"divendres","Mesura no disponible"
2022,"20021",1,4,"dissabte","Mesura no disponible"
2022,"20021",1,5,"diumenge","Mesura no disponible"
2022,"20021",2,1,"dilluns","Mesura no disponible"
2022,"20021",2,2,"laborables","Mesura no disponible"
2022,"20021",2,3,"divendres","Mesura no disponible"
2022,"20021",2,4,"dissabte","Mesura no disponible"
2022,"20021",2,5,"diumenge","Mesura no disponible"
2022,"20021",3,1,"dilluns","Mesura no disponible"
2022,"20021",3,2,"laborables","Mesura no disponible"
2022,"20021",3,3,"divendres","Mesura no disponible"
2022,"20021",3,4,"dissabte","Mesura no disponible"
2022,"20021",3,5,"diumenge","Mesura no disponible"
2022,"20021",4,1,"dilluns","Mesura no disponible"
2022,"20021",4,2,"laborables","Mesura no disponible"
2022,"20021",4,3,"divendres","Mesura no disponible"
2022,"20021",4,4,"dissabte","Mesura no disponible"
2022,"20021",4,5,"diumenge","Mesura no disponible"
2022,"20021",5,1,"dilluns","Mesura no disponible"
2022,"20021",5,2,"laborables","Mesura no disponible"
2022,"20021",5,3,"divendres","Mesura no disponible"
2022,"20021",5,4,"dissabte","Mesura no disponible"
2022,"20021",5,5,"diumenge","Mesura no disponible"
2022,"20021",6,1,"dilluns","Mesura no disponible"
2022,"20021",6,2,"laborables","Mesura no disponible"
2022,"20021",6,3,"divendres","Mesura no disponible"
2022,"20021",6,4,"dissabte","Mesura no disponible"
2022,"20021",6,5,"diumenge","Mesura no disponible"
2022,"20021",7,1,"dilluns", 1625
2022,"20021",7,2,"laborables", 1690
2022,"20021",7,3,"divendres", 1743
2022,"20021",7,4,"dissabte", 1545
2022,"20021",7,5,"diumenge", 1548
2022,"20021",8,1,"dilluns", 1440
2022,"20021",8,2,"laborables", 1428
2022,"20021",8,3,"divendres", 1369
2022,"20021",8,4,"dissabte", 1360
2022,"20021",8,5,"diumenge", 1311
2022,"20021",9,1,"dilluns", 1658
2022,"20021",9,2,"laborables", 1740
2022,"20021",9,3,"divendres", 1651
2022,"20021",9,4,"dissabte", 1510
2022,"20021",9,5,"diumenge", 1618
2022,"20021",10,1,"dilluns", 1597
2022,"20021",10,2,"laborables", 1807
2022,"20021",10,3,"divendres", 1794
2022,"20021",10,4,"dissabte", 1326
2022,"20021",10,5,"diumenge", 1471
2022,"20021",11,1,"dilluns", 1324
2022,"20021",11,2,"laborables", 1743
2022,"20021",11,3,"divendres", 1586
2022,"20021",11,4,"dissabte", 1305
2022,"20021",11,5,"diumenge", 1314
2022,"20021",12,1,"dilluns", 1149
2022,"20021",12,2,"laborables", 1338
2022,"20021",12,3,"divendres", 1434
2022,"20021",12,4,"dissabte", 1168
2022,"20021",12,5,"diumenge", 979
2022,"20026",1,1,"dilluns","Mesura no disponible"
2022,"20026",1,2,"laborables","Mesura no disponible"
2022,"20026",1,3,"divendres","Mesura no disponible"
2022,"20026",1,4,"dissabte","Mesura no disponible"
2022,"20026",1,5,"diumenge","Mesura no disponible"
2022,"20026",2,1,"dilluns", 1239
2022,"20026",2,2,"laborables", 1611
2022,"20026",2,3,"divendres", 1463
2022,"20026",2,4,"dissabte", 1008
2022,"20026",2,5,"diumenge", 808
2022,"20026",3,1,"dilluns", 1402
2022,"20026",3,2,"laborables", 1494
2022,"20026",3,3,"divendres", 1459
2022,"20026",3,4,"dissabte", 864
2022,"20026",3,5,"diumenge", 753
2022,"20026",4,1,"dilluns", 1408
2022,"20026",4,2,"laborables", 1323
2022,"20026",4,3,"divendres", 1416
2022,"20026",4,4,"dissabte", 843
2022,"20026",4,5,"diumenge", 735
2022,"20026",5,1,"dilluns", 1468
2022,"20026",5,2,"laborables", 1575
