"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2021,"20038",6,1,"dilluns", 2879
2021,"20038",6,2,"laborables", 2905
2021,"20038",6,3,"divendres", 2838
2021,"20038",6,4,"dissabte", 2640
2021,"20038",6,5,"diumenge", 2561
2021,"20038",7,1,"dilluns", 2681
2021,"20038",7,2,"laborables", 3000
2021,"20038",7,3,"divendres", 3227
2021,"20038",7,4,"dissabte", 2610
2021,"20038",7,5,"diumenge", 2520
2021,"20038",8,1,"dilluns", 2181
2021,"20038",8,2,"laborables", 2314
2021,"20038",8,3,"divendres", 2321
2021,"20038",8,4,"dissabte", 2063
2021,"20038",8,5,"diumenge", 2198
2021,"20038",9,1,"dilluns", 3048
2021,"20038",9,2,"laborables", 2761
2021,"20038",9,3,"divendres", 2516
2021,"20038",9,4,"dissabte", 2179
2021,"20038",9,5,"diumenge", 2475
2021,"20038",10,1,"dilluns", 2418
2021,"20038",10,2,"laborables", 2778
2021,"20038",10,3,"divendres", 2660
2021,"20038",10,4,"dissabte", 2200
2021,"20038",10,5,"diumenge", 2208
2021,"20038",11,1,"dilluns", 2173
2021,"20038",11,2,"laborables", 2006
2021,"20038",11,3,"divendres", 2348
2021,"20038",11,4,"dissabte", 2020
2021,"20038",11,5,"diumenge", 1744
2021,"20038",12,1,"dilluns", 1852
2021,"20038",12,2,"laborables", 1954
2021,"20038",12,3,"divendres", 1887
2021,"20038",12,4,"dissabte", 1893
2021,"20038",12,5,"diumenge", 1421
2021,"20039",1,1,"dilluns", 1990
2021,"20039",1,2,"laborables", 2210
2021,"20039",1,3,"divendres", 2214
2021,"20039",1,4,"dissabte", 1846
2021,"20039",1,5,"diumenge", 1699
2021,"20039",2,1,"dilluns", 1658
2021,"20039",2,2,"laborables", 2479
2021,"20039",2,3,"divendres", 2344
2021,"20039",2,4,"dissabte", 2595
2021,"20039",2,5,"diumenge", 1786
2021,"20039",3,1,"dilluns", 2137
2021,"20039",3,2,"laborables", 2579
2021,"20039",3,3,"divendres", 2435
2021,"20039",3,4,"dissabte", 2354
2021,"20039",3,5,"diumenge", 2331
2021,"20039",4,1,"dilluns", 2084
2021,"20039",4,2,"laborables", 2392
2021,"20039",4,3,"divendres", 2416
2021,"20039",4,4,"dissabte", 2157
2021,"20039",4,5,"diumenge", 2303
2021,"20039",5,1,"dilluns", 2895
2021,"20039",5,2,"laborables", 2760
2021,"20039",5,3,"divendres", 2800
2021,"20039",5,4,"dissabte", 2687
2021,"20039",5,5,"diumenge", 2248
2021,"20039",6,1,"dilluns", 3299
2021,"20039",6,2,"laborables", 3390
2021,"20039",6,3,"divendres", 3120
2021,"20039",6,4,"dissabte", 2726
2021,"20039",6,5,"diumenge", 2602
2021,"20039",7,1,"dilluns", 2973
2021,"20039",7,2,"laborables", 3341
2021,"20039",7,3,"divendres", 3381
2021,"20039",7,4,"dissabte", 2674
2021,"20039",7,5,"diumenge", 3099
2021,"20039",8,1,"dilluns", 2167
2021,"20039",8,2,"laborables", 2535
2021,"20039",8,3,"divendres", 2848
2021,"20039",8,4,"dissabte", 2358
2021,"20039",8,5,"diumenge", 2317
2021,"20039",9,1,"dilluns","Mesura no disponible"
2021,"20039",9,2,"laborables","Mesura no disponible"
2021,"20039",9,3,"divendres","Mesura no disponible"
2021,"20039",9,4,"dissabte","Mesura no disponible"
2021,"20039",9,5,"diumenge","Mesura no disponible"
2021,"20039",10,1,"dilluns", 2403
2021,"20039",10,2,"laborables", 2863
2021,"20039",10,3,"divendres", 2763
2021,"20039",10,4,"dissabte", 2154
2021,"20039",10,5,"diumenge", 2205
2021,"20039",11,1,"dilluns", 2324
2021,"20039",11,2,"laborables", 2127
2021,"20039",11,3,"divendres", 2537
2021,"20039",11,4,"dissabte", 2330
2021,"20039",11,5,"diumenge", 1740
2021,"20039",12,1,"dilluns", 1963
2021,"20039",12,2,"laborables", 2040
2021,"20039",12,3,"divendres", 2036
2021,"20039",12,4,"dissabte", 1913
2021,"20039",12,5,"diumenge", 1449
2021,"2004",1,1,"dilluns","Mesura no disponible"
2021,"2004",1,2,"laborables","Mesura no disponible"
2021,"2004",1,3,"divendres","Mesura no disponible"
2021,"2004",1,4,"dissabte","Mesura no disponible"
2021,"2004",1,5,"diumenge","Mesura no disponible"
2021,"2004",2,1,"dilluns", 18675
2021,"2004",2,2,"laborables", 18225
2021,"2004",2,3,"divendres", 18661
2021,"2004",2,4,"dissabte", 11090
2021,"2004",2,5,"diumenge", 9467
2021,"2004",3,1,"dilluns", 20036
2021,"2004",3,2,"laborables", 21337
2021,"2004",3,3,"divendres", 21438
2021,"2004",3,4,"dissabte", 13462
2021,"2004",3,5,"diumenge", 11323
2021,"2004",4,1,"dilluns", 20793
2021,"2004",4,2,"laborables", 20896
2021,"2004",4,3,"divendres", 21066
2021,"2004",4,4,"dissabte", 13765
2021,"2004",4,5,"diumenge", 10861
2021,"2004",5,1,"dilluns", 22327
2021,"2004",5,2,"laborables", 22976
2021,"2004",5,3,"divendres", 22904
2021,"2004",5,4,"dissabte", 17025
2021,"2004",5,5,"diumenge", 14099
2021,"2004",6,1,"dilluns", 24105
2021,"2004",6,2,"laborables", 23995
2021,"2004",6,3,"divendres", 23093
2021,"2004",6,4,"dissabte", 17950
2021,"2004",6,5,"diumenge", 15551
2021,"2004",7,1,"dilluns", 21721
2021,"2004",7,2,"laborables", 23177
2021,"2004",7,3,"divendres", 22688
2021,"2004",7,4,"dissabte", 14642
2021,"2004",7,5,"diumenge", 13370
2021,"2004",8,1,"dilluns", 13454
2021,"2004",8,2,"laborables", 14048
2021,"2004",8,3,"divendres", 13824
2021,"2004",8,4,"dissabte", 11555
2021,"2004",8,5,"diumenge", 10629
2021,"2004",9,1,"dilluns", 24243
2021,"2004",9,2,"laborables", 24758
2021,"2004",9,3,"divendres", 23596
2021,"2004",9,4,"dissabte", 17080
2021,"2004",9,5,"diumenge", 16164
2021,"2004",10,1,"dilluns", 24969
2021,"2004",10,2,"laborables", 26316
2021,"2004",10,3,"divendres", 27435
2021,"2004",10,4,"dissabte", 21380
2021,"2004",10,5,"diumenge", 17093
2021,"2004",11,1,"dilluns", 24328
2021,"2004",11,2,"laborables", 24968
2021,"2004",11,3,"divendres", 26549
2021,"2004",11,4,"dissabte", 21192
2021,"2004",11,5,"diumenge", 17273
2021,"2004",12,1,"dilluns", 22289
2021,"2004",12,2,"laborables", 23538
2021,"2004",12,3,"divendres", 22717
2021,"2004",12,4,"dissabte", 20610
2021,"2004",12,5,"diumenge", 15326
2021,"20040",1,1,"dilluns", 860
2021,"20040",1,2,"laborables", 956
2021,"20040",1,3,"divendres", 942
2021,"20040",1,4,"dissabte", 584
2021,"20040",1,5,"diumenge", 512
2021,"20040",2,1,"dilluns", 787
2021,"20040",2,2,"laborables", 1104
2021,"20040",2,3,"divendres", 1088
2021,"20040",2,4,"dissabte", 796
2021,"20040",2,5,"diumenge", 584
2021,"20040",3,1,"dilluns", 974
2021,"20040",3,2,"laborables", 1148
2021,"20040",3,3,"divendres", 1081
2021,"20040",3,4,"dissabte", 797
2021,"20040",3,5,"diumenge", 624
2021,"20040",4,1,"dilluns", 928
2021,"20040",4,2,"laborables", 1113
2021,"20040",4,3,"divendres", 1132
2021,"20040",4,4,"dissabte", 745
2021,"20040",4,5,"diumenge", 645
2021,"20040",5,1,"dilluns", 1074
2021,"20040",5,2,"laborables", 1221
2021,"20040",5,3,"divendres", 1133
2021,"20040",5,4,"dissabte", 802
2021,"20040",5,5,"diumenge", 621
2021,"20040",6,1,"dilluns", 1152
2021,"20040",6,2,"laborables", 1196
2021,"20040",6,3,"divendres", 1171
2021,"20040",6,4,"dissabte", 806
2021,"20040",6,5,"diumenge", 635
2021,"20040",7,1,"dilluns", 1039
2021,"20040",7,2,"laborables", 1108
2021,"20040",7,3,"divendres", 1019
2021,"20040",7,4,"dissabte", 697
2021,"20040",7,5,"diumenge", 639
2021,"20040",8,1,"dilluns", 782
2021,"20040",8,2,"laborables", 850
2021,"20040",8,3,"divendres", 830
2021,"20040",8,4,"dissabte", 612
2021,"20040",8,5,"diumenge", 534
2021,"20040",9,1,"dilluns", 1107
2021,"20040",9,2,"laborables", 1162
2021,"20040",9,3,"divendres", 1069
2021,"20040",9,4,"dissabte", 680
2021,"20040",9,5,"diumenge", 681
2021,"20040",10,1,"dilluns", 1037
2021,"20040",10,2,"laborables", 1309
2021,"20040",10,3,"divendres", 1228
2021,"20040",10,4,"dissabte", 775
2021,"20040",10,5,"diumenge", 670
2021,"20040",11,1,"dilluns", 1013
2021,"20040",11,2,"laborables", 1013
2021,"20040",11,3,"divendres", 1107
2021,"20040",11,4,"dissabte", 737
2021,"20040",11,5,"diumenge", 614
2021,"20040",12,1,"dilluns", 908
2021,"20040",12,2,"laborables", 979
2021,"20040",12,3,"divendres", 894
2021,"20040",12,4,"dissabte", 762
2021,"20040",12,5,"diumenge", 530
2021,"20041",1,1,"dilluns", 1290
2021,"20041",1,2,"laborables", 1456
2021,"20041",1,3,"divendres", 1469
2021,"20041",1,4,"dissabte", 1018
2021,"20041",1,5,"diumenge", 888
2021,"20041",2,1,"dilluns", 1164
2021,"20041",2,2,"laborables", 1704
2021,"20041",2,3,"divendres", 1718
2021,"20041",2,4,"dissabte", 1387
2021,"20041",2,5,"diumenge", 1099
2021,"20041",3,1,"dilluns", 1516
2021,"20041",3,2,"laborables", 1719
2021,"20041",3,3,"divendres", 1674
2021,"20041",3,4,"dissabte", 1341
2021,"20041",3,5,"diumenge", 1129
2021,"20041",4,1,"dilluns", 1401
2021,"20041",4,2,"laborables", 1684
2021,"20041",4,3,"divendres", 1761
2021,"20041",4,4,"dissabte", 1253
2021,"20041",4,5,"diumenge", 1110
2021,"20041",5,1,"dilluns", 1644
2021,"20041",5,2,"laborables", 1842
2021,"20041",5,3,"divendres", 1804
2021,"20041",5,4,"dissabte", 1371
2021,"20041",5,5,"diumenge", 1127
2021,"20041",6,1,"dilluns", 1755
2021,"20041",6,2,"laborables", 1856
2021,"20041",6,3,"divendres", 1776
2021,"20041",6,4,"dissabte", 1366
2021,"20041",6,5,"diumenge", 1207
2021,"20041",7,1,"dilluns", 1572
2021,"20041",7,2,"laborables", 1753
2021,"20041",7,3,"divendres", 1658
2021,"20041",7,4,"dissabte", 1255
2021,"20041",7,5,"diumenge", 1151
2021,"20041",8,1,"dilluns", 1246
2021,"20041",8,2,"laborables", 1365
2021,"20041",8,3,"divendres", 1359
2021,"20041",8,4,"dissabte", 1047
2021,"20041",8,5,"diumenge", 1027
2021,"20041",9,1,"dilluns", 1704
2021,"20041",9,2,"laborables", 1770
2021,"20041",9,3,"divendres", 1739
2021,"20041",9,4,"dissabte", 1200
2021,"20041",9,5,"diumenge", 1270
2021,"20041",10,1,"dilluns", 1602
2021,"20041",10,2,"laborables", 1956
2021,"20041",10,3,"divendres", 1916
2021,"20041",10,4,"dissabte", 1316
2021,"20041",10,5,"diumenge", 1229
2021,"20041",11,1,"dilluns", 1570
2021,"20041",11,2,"laborables", 1539
2021,"20041",11,3,"divendres", 1761
2021,"20041",11,4,"dissabte", 1331
2021,"20041",11,5,"diumenge", 1108
2021,"20041",12,1,"dilluns", 1450
2021,"20041",12,2,"laborables", 1527
2021,"20041",12,3,"divendres", 1462
2021,"20041",12,4,"dissabte", 1309
2021,"20041",12,5,"diumenge", 973
2021,"20042",1,1,"dilluns", 1478
2021,"20042",1,2,"laborables", 1650
2021,"20042",1,3,"divendres", 1716
2021,"20042",1,4,"dissabte", 1395
2021,"20042",1,5,"diumenge", 1212
2021,"20042",2,1,"dilluns", 1352
2021,"20042",2,2,"laborables", 1857
2021,"20042",2,3,"divendres", 1986
2021,"20042",2,4,"dissabte", 1921
2021,"20042",2,5,"diumenge", 1404
2021,"20042",3,1,"dilluns", 1523
2021,"20042",3,2,"laborables", 1887
2021,"20042",3,3,"divendres", 1919
2021,"20042",3,4,"dissabte", 1718
2021,"20042",3,5,"diumenge", 1519
2021,"20042",4,1,"dilluns", 1576
2021,"20042",4,2,"laborables", 1878
2021,"20042",4,3,"divendres", 1988
2021,"20042",4,4,"dissabte", 1708
2021,"20042",4,5,"diumenge", 1566
2021,"20042",5,1,"dilluns", 1891
2021,"20042",5,2,"laborables", 2112
2021,"20042",5,3,"divendres", 2221
2021,"20042",5,4,"dissabte", 1955
2021,"20042",5,5,"diumenge", 1582
2021,"20042",6,1,"dilluns", 2115
2021,"20042",6,2,"laborables", 2225
2021,"20042",6,3,"divendres", 2263
2021,"20042",6,4,"dissabte", 1946
2021,"20042",6,5,"diumenge", 1781
2021,"20042",7,1,"dilluns", 2009
2021,"20042",7,2,"laborables", 2172
2021,"20042",7,3,"divendres", 2205
2021,"20042",7,4,"dissabte", 1938
2021,"20042",7,5,"diumenge", 1748
2021,"20042",8,1,"dilluns", 1821
2021,"20042",8,2,"laborables", 1961
2021,"20042",8,3,"divendres", 2041
2021,"20042",8,4,"dissabte", 1819
2021,"20042",8,5,"diumenge", 1678
2021,"20042",9,1,"dilluns", 1715
2021,"20042",9,2,"laborables", 2036
2021,"20042",9,3,"divendres", 2189
2021,"20042",9,4,"dissabte", 1698
2021,"20042",9,5,"diumenge", 1838
2021,"20042",10,1,"dilluns", 1634
2021,"20042",10,2,"laborables", 1920
2021,"20042",10,3,"divendres", 1957
2021,"20042",10,4,"dissabte", 1570
2021,"20042",10,5,"diumenge", 1527
2021,"20042",11,1,"dilluns","Mesura no disponible"
2021,"20042",11,2,"laborables","Mesura no disponible"
2021,"20042",11,3,"divendres","Mesura no disponible"
2021,"20042",11,4,"dissabte","Mesura no disponible"
2021,"20042",11,5,"diumenge","Mesura no disponible"
2021,"20042",12,1,"dilluns", 1370
2021,"20042",12,2,"laborables", 1433
2021,"20042",12,3,"divendres", 1468
2021,"20042",12,4,"dissabte", 1415
2021,"20042",12,5,"diumenge", 1106
2021,"20043",1,1,"dilluns", 1256
2021,"20043",1,2,"laborables", 1394
2021,"20043",1,3,"divendres", 1398
2021,"20043",1,4,"dissabte", 1187
2021,"20043",1,5,"diumenge", 1014
2021,"20043",2,1,"dilluns", 1145
2021,"20043",2,2,"laborables", 1634
2021,"20043",2,3,"divendres", 1655
2021,"20043",2,4,"dissabte", 1674
2021,"20043",2,5,"diumenge", 1138
2021,"20043",3,1,"dilluns", 1368
2021,"20043",3,2,"laborables", 1652
2021,"20043",3,3,"divendres", 1727
2021,"20043",3,4,"dissabte", 1546
2021,"20043",3,5,"diumenge", 1088
2021,"20043",4,1,"dilluns", 1445
2021,"20043",4,2,"laborables", 1667
2021,"20043",4,3,"divendres", 1785
2021,"20043",4,4,"dissabte", 1498
2021,"20043",4,5,"diumenge", 1351
2021,"20043",5,1,"dilluns", 1687
2021,"20043",5,2,"laborables", 1859
2021,"20043",5,3,"divendres", 1919
2021,"20043",5,4,"dissabte", 1741
2021,"20043",5,5,"diumenge", 1383
2021,"20043",6,1,"dilluns", 1836
2021,"20043",6,2,"laborables", 1915
2021,"20043",6,3,"divendres", 1980
2021,"20043",6,4,"dissabte", 1757
2021,"20043",6,5,"diumenge", 1578
2021,"20043",7,1,"dilluns", 1752
2021,"20043",7,2,"laborables", 1860
2021,"20043",7,3,"divendres", 1876
2021,"20043",7,4,"dissabte", 1622
2021,"20043",7,5,"diumenge", 1505
2021,"20043",8,1,"dilluns", 1442
2021,"20043",8,2,"laborables", 1587
2021,"20043",8,3,"divendres", 1664
2021,"20043",8,4,"dissabte", 1493
2021,"20043",8,5,"diumenge", 1347
2021,"20043",9,1,"dilluns", 1732
2021,"20043",9,2,"laborables", 2043
2021,"20043",9,3,"divendres", 2215
2021,"20043",9,4,"dissabte", 1840
2021,"20043",9,5,"diumenge", 1913
2021,"20043",10,1,"dilluns", 2037
2021,"20043",10,2,"laborables", 2443
2021,"20043",10,3,"divendres", 2457
2021,"20043",10,4,"dissabte", 2032
2021,"20043",10,5,"diumenge", 1933
2021,"20043",11,1,"dilluns", 1945
2021,"20043",11,2,"laborables", 1882
2021,"20043",11,3,"divendres", 2255
2021,"20043",11,4,"dissabte", 2027
2021,"20043",11,5,"diumenge", 1683
2021,"20043",12,1,"dilluns", 1792
2021,"20043",12,2,"laborables", 1867
2021,"20043",12,3,"divendres", 1963
2021,"20043",12,4,"dissabte", 1906
2021,"20043",12,5,"diumenge", 1482
2021,"20044",1,1,"dilluns", 1048
2021,"20044",1,2,"laborables", 1188
2021,"20044",1,3,"divendres", 1148
2021,"20044",1,4,"dissabte", 686
2021,"20044",1,5,"diumenge", 627
2021,"20044",2,1,"dilluns", 928
2021,"20044",2,2,"laborables", 1306
2021,"20044",2,3,"divendres", 1304
2021,"20044",2,4,"dissabte", 952
2021,"20044",2,5,"diumenge", 703
2021,"20044",3,1,"dilluns", 1086
2021,"20044",3,2,"laborables", 1286
2021,"20044",3,3,"divendres", 1262
2021,"20044",3,4,"dissabte", 914
2021,"20044",3,5,"diumenge", 744
2021,"20044",4,1,"dilluns", 1202
2021,"20044",4,2,"laborables", 1380
2021,"20044",4,3,"divendres", 1449
2021,"20044",4,4,"dissabte", 898
2021,"20044",4,5,"diumenge", 763
2021,"20044",5,1,"dilluns", 1429
2021,"20044",5,2,"laborables", 1579
2021,"20044",5,3,"divendres", 1545
2021,"20044",5,4,"dissabte", 997
2021,"20044",5,5,"diumenge", 826
2021,"20044",6,1,"dilluns", 1423
2021,"20044",6,2,"laborables", 1504
2021,"20044",6,3,"divendres", 1447
2021,"20044",6,4,"dissabte", 997
2021,"20044",6,5,"diumenge", 850
2021,"20044",7,1,"dilluns", 1292
2021,"20044",7,2,"laborables", 1379
2021,"20044",7,3,"divendres", 1398
2021,"20044",7,4,"dissabte", 920
2021,"20044",7,5,"diumenge", 831
2021,"20044",8,1,"dilluns", 1001
2021,"20044",8,2,"laborables", 1083
2021,"20044",8,3,"divendres", 1059
2021,"20044",8,4,"dissabte", 741
2021,"20044",8,5,"diumenge", 676
2021,"20044",9,1,"dilluns", 1550
2021,"20044",9,2,"laborables", 1643
2021,"20044",9,3,"divendres", 1519
2021,"20044",9,4,"dissabte", 969
2021,"20044",9,5,"diumenge", 1015
2021,"20044",10,1,"dilluns", 1498
2021,"20044",10,2,"laborables", 1854
2021,"20044",10,3,"divendres", 1775
2021,"20044",10,4,"dissabte", 1117
2021,"20044",10,5,"diumenge", 1049
2021,"20044",11,1,"dilluns", 1562
2021,"20044",11,2,"laborables", 1506
2021,"20044",11,3,"divendres", 1683
2021,"20044",11,4,"dissabte", 1175
2021,"20044",11,5,"diumenge", 950
2021,"20044",12,1,"dilluns", 1286
2021,"20044",12,2,"laborables", 1390
2021,"20044",12,3,"divendres", 1311
2021,"20044",12,4,"dissabte", 1085
2021,"20044",12,5,"diumenge", 807
2021,"20045",1,1,"dilluns", 1130
2021,"20045",1,2,"laborables", 1229
2021,"20045",1,3,"divendres", 1246
2021,"20045",1,4,"dissabte", 824
2021,"20045",1,5,"diumenge", 747
2021,"20045",2,1,"dilluns", 995
2021,"20045",2,2,"laborables", 1405
2021,"20045",2,3,"divendres", 1484
2021,"20045",2,4,"dissabte", 1083
2021,"20045",2,5,"diumenge", 820
2021,"20045",3,1,"dilluns", 1231
2021,"20045",3,2,"laborables", 1437
2021,"20045",3,3,"divendres", 1373
2021,"20045",3,4,"dissabte", 1046
2021,"20045",3,5,"diumenge", 880
2021,"20045",4,1,"dilluns", 1384
2021,"20045",4,2,"laborables", 1612
2021,"20045",4,3,"divendres", 1719
2021,"20045",4,4,"dissabte", 1117
2021,"20045",4,5,"diumenge", 995
2021,"20045",5,1,"dilluns", 1676
2021,"20045",5,2,"laborables", 1843
2021,"20045",5,3,"divendres", 1842
2021,"20045",5,4,"dissabte", 1253
2021,"20045",5,5,"diumenge", 1026
2021,"20045",6,1,"dilluns", 1648
2021,"20045",6,2,"laborables", 1770
2021,"20045",6,3,"divendres", 1705
2021,"20045",6,4,"dissabte", 1172
2021,"20045",6,5,"diumenge", 1004
2021,"20045",7,1,"dilluns", 1470
2021,"20045",7,2,"laborables", 1629
2021,"20045",7,3,"divendres", 1616
2021,"20045",7,4,"dissabte", 1091
2021,"20045",7,5,"diumenge", 981
2021,"20045",8,1,"dilluns", 1138
2021,"20045",8,2,"laborables", 1267
2021,"20045",8,3,"divendres", 1233
2021,"20045",8,4,"dissabte", 891
2021,"20045",8,5,"diumenge", 841
2021,"20045",9,1,"dilluns", 1735
2021,"20045",9,2,"laborables", 1902
2021,"20045",9,3,"divendres", 1670
2021,"20045",9,4,"dissabte", 1206
2021,"20045",9,5,"diumenge", 1195
2021,"20045",10,1,"dilluns", 1649
2021,"20045",10,2,"laborables", 2152
2021,"20045",10,3,"divendres", 2101
2021,"20045",10,4,"dissabte", 1290
2021,"20045",10,5,"diumenge", 1212
2021,"20045",11,1,"dilluns", 1754
2021,"20045",11,2,"laborables", 1674
2021,"20045",11,3,"divendres", 1971
2021,"20045",11,4,"dissabte", 1367
2021,"20045",11,5,"diumenge", 1140
2021,"20045",12,1,"dilluns", 1503
2021,"20045",12,2,"laborables", 1631
2021,"20045",12,3,"divendres", 1541
2021,"20045",12,4,"dissabte", 1297
2021,"20045",12,5,"diumenge", 959
2021,"20046",1,1,"dilluns", 1276
2021,"20046",1,2,"laborables", 1416
2021,"20046",1,3,"divendres", 1404
2021,"20046",1,4,"dissabte", 822
2021,"20046",1,5,"diumenge", 659
2021,"20046",2,1,"dilluns", 1135
2021,"20046",2,2,"laborables", 1669
2021,"20046",2,3,"divendres", 1704
2021,"20046",2,4,"dissabte", 1098
2021,"20046",2,5,"diumenge", 798
2021,"20046",3,1,"dilluns", 1440
2021,"20046",3,2,"laborables", 1698
2021,"20046",3,3,"divendres", 1626
2021,"20046",3,4,"dissabte", 1113
2021,"20046",3,5,"diumenge", 843
2021,"20046",4,1,"dilluns", 1326
2021,"20046",4,2,"laborables", 1687
2021,"20046",4,3,"divendres", 1733
2021,"20046",4,4,"dissabte", 1046
2021,"20046",4,5,"diumenge", 863
2021,"20046",5,1,"dilluns", 1658
2021,"20046",5,2,"laborables", 1899
2021,"20046",5,3,"divendres", 1812
2021,"20046",5,4,"dissabte", 1147
2021,"20046",5,5,"diumenge", 897
2021,"20046",6,1,"dilluns", 1755
2021,"20046",6,2,"laborables", 1852
2021,"20046",6,3,"divendres", 1771
2021,"20046",6,4,"dissabte", 1155
2021,"20046",6,5,"diumenge", 896
2021,"20046",7,1,"dilluns", 1565
2021,"20046",7,2,"laborables", 1738
2021,"20046",7,3,"divendres", 1642
2021,"20046",7,4,"dissabte", 992
2021,"20046",7,5,"diumenge", 869
2021,"20046",8,1,"dilluns", 1203
2021,"20046",8,2,"laborables", 1334
2021,"20046",8,3,"divendres", 1273
2021,"20046",8,4,"dissabte", 889
2021,"20046",8,5,"diumenge", 770
2021,"20046",9,1,"dilluns", 1723
2021,"20046",9,2,"laborables", 1865
2021,"20046",9,3,"divendres", 1725
2021,"20046",9,4,"dissabte", 1076
2021,"20046",9,5,"diumenge", 1012
2021,"20046",10,1,"dilluns", 1606
2021,"20046",10,2,"laborables", 2112
2021,"20046",10,3,"divendres", 2002
2021,"20046",10,4,"dissabte", 1156
2021,"20046",10,5,"diumenge", 1031
2021,"20046",11,1,"dilluns", 1644
2021,"20046",11,2,"laborables", 1564
2021,"20046",11,3,"divendres", 1729
2021,"20046",11,4,"dissabte", 1173
2021,"20046",11,5,"diumenge", 897
2021,"20046",12,1,"dilluns", 1345
2021,"20046",12,2,"laborables", 1462
2021,"20046",12,3,"divendres", 1368
2021,"20046",12,4,"dissabte", 1104
2021,"20046",12,5,"diumenge", 725
2021,"20047",1,1,"dilluns", 1605
2021,"20047",1,2,"laborables", 1797
2021,"20047",1,3,"divendres", 1741
2021,"20047",1,4,"dissabte", 1085
2021,"20047",1,5,"diumenge", 879
2021,"20047",2,1,"dilluns", 1476
2021,"20047",2,2,"laborables", 2052
2021,"20047",2,3,"divendres", 2051
2021,"20047",2,4,"dissabte", 1508
2021,"20047",2,5,"diumenge", 1082
2021,"20047",3,1,"dilluns", 1771
2021,"20047",3,2,"laborables", 2108
2021,"20047",3,3,"divendres", 2024
2021,"20047",3,4,"dissabte", 1461
2021,"20047",3,5,"diumenge", 1135
2021,"20047",4,1,"dilluns", 1714
2021,"20047",4,2,"laborables", 2042
2021,"20047",4,3,"divendres", 2144
2021,"20047",4,4,"dissabte", 1327
2021,"20047",4,5,"diumenge", 1126
2021,"20047",5,1,"dilluns", 2100
2021,"20047",5,2,"laborables", 2335
2021,"20047",5,3,"divendres", 2259
2021,"20047",5,4,"dissabte", 1552
2021,"20047",5,5,"diumenge", 1225
2021,"20047",6,1,"dilluns", 2219
2021,"20047",6,2,"laborables", 2366
2021,"20047",6,3,"divendres", 2255
2021,"20047",6,4,"dissabte", 1527
2021,"20047",6,5,"diumenge", 1254
2021,"20047",7,1,"dilluns", 2042
2021,"20047",7,2,"laborables", 2208
2021,"20047",7,3,"divendres", 2097
2021,"20047",7,4,"dissabte", 1367
2021,"20047",7,5,"diumenge", 1210
2021,"20047",8,1,"dilluns", 1594
2021,"20047",8,2,"laborables", 1767
2021,"20047",8,3,"divendres", 1709
2021,"20047",8,4,"dissabte", 1256
2021,"20047",8,5,"diumenge", 1109
2021,"20047",9,1,"dilluns", 2201
2021,"20047",9,2,"laborables", 2404
2021,"20047",9,3,"divendres", 2217
2021,"20047",9,4,"dissabte", 1518
2021,"20047",9,5,"diumenge", 1396
2021,"20047",10,1,"dilluns", 2025
2021,"20047",10,2,"laborables", 2676
2021,"20047",10,3,"divendres", 2508
2021,"20047",10,4,"dissabte", 1641
2021,"20047",10,5,"diumenge", 1441
2021,"20047",11,1,"dilluns", 2125
2021,"20047",11,2,"laborables", 2242
2021,"20047",11,3,"divendres", 2428
2021,"20047",11,4,"dissabte", 1677
2021,"20047",11,5,"diumenge", 1306
2021,"20047",12,1,"dilluns", 1912
2021,"20047",12,2,"laborables", 1998
2021,"20047",12,3,"divendres", 1815
2021,"20047",12,4,"dissabte", 1590
2021,"20047",12,5,"diumenge", 1124
2021,"20048",1,1,"dilluns", 917
2021,"20048",1,2,"laborables", 1018
2021,"20048",1,3,"divendres", 951
2021,"20048",1,4,"dissabte", 591
2021,"20048",1,5,"diumenge", 478
2021,"20048",2,1,"dilluns", 887
2021,"20048",2,2,"laborables", 1220
2021,"20048",2,3,"divendres", 1214
2021,"20048",2,4,"dissabte", 872
2021,"20048",2,5,"diumenge", 605
2021,"20048",3,1,"dilluns", 1087
2021,"20048",3,2,"laborables", 1278
2021,"20048",3,3,"divendres", 1191
2021,"20048",3,4,"dissabte", 853
2021,"20048",3,5,"diumenge", 648
2021,"20048",4,1,"dilluns", 1018
2021,"20048",4,2,"laborables", 1247
2021,"20048",4,3,"divendres", 1271
2021,"20048",4,4,"dissabte", 788
2021,"20048",4,5,"diumenge", 670
2021,"20048",5,1,"dilluns", 1350
2021,"20048",5,2,"laborables", 1451
2021,"20048",5,3,"divendres", 1382
2021,"20048",5,4,"dissabte", 908
2021,"20048",5,5,"diumenge", 733
2021,"20048",6,1,"dilluns", 1365
2021,"20048",6,2,"laborables", 1435
2021,"20048",6,3,"divendres", 1360
2021,"20048",6,4,"dissabte", 909
2021,"20048",6,5,"diumenge", 731
2021,"20048",7,1,"dilluns", 1235
2021,"20048",7,2,"laborables", 1342
2021,"20048",7,3,"divendres", 1254
2021,"20048",7,4,"dissabte", 812
2021,"20048",7,5,"diumenge", 735
2021,"20048",8,1,"dilluns", 1039
2021,"20048",8,2,"laborables", 1143
2021,"20048",8,3,"divendres", 1052
2021,"20048",8,4,"dissabte", 797
2021,"20048",8,5,"diumenge", 651
2021,"20048",9,1,"dilluns", 1377
2021,"20048",9,2,"laborables", 1540
